-2.212829949454593148e+01,2.108481237070277015e+00
-1.995518898578432854e+01,4.290061370331981205e-01
-2.385051565677355612e+01,5.093405166106788506e+00
-3.004372761399120861e+01,-5.548381415787873472e+00
-2.402815185953548038e+01,-1.071576847097038820e+00
-3.361058669008133393e+01,1.891804851515040076e+00
-2.662194936638304199e+01,-6.221901642747782901e+00
-2.128087721769092155e+01,2.246640297774040729e+00
-3.269033685548822632e+01,-8.749993965738200430e+00
-3.012172430178332050e+01,-7.616885721710168866e+00
-2.297588531242590548e+01,-4.911578468448499102e+00
-2.655582708648766399e+01,-2.180752622274172658e+00
-2.974845847485817174e+01,-5.305934179675832141e+00
-2.545422159857896460e+01,-3.707215041620075979e+00
-3.040295131718391985e+01,-7.814935057683308095e+00
-3.048586166612389903e+01,-3.364050655698478387e+00
-3.055570316028423861e+01,-1.272238414209071466e+00
-2.499972340359674661e+01,-1.359826671184318325e+00
-2.429272526395650544e+01,1.195866751586474663e+01
-2.466081051205159014e+01,-1.268087350121124501e+00
-2.875876438733944696e+01,-7.176567855333623847e+00
-2.917205640902632169e+01,-7.281054628861119760e+00
-3.198315075732864798e+01,-5.958457790639832830e+00
-2.869301938569056887e+01,-6.666391539657914755e+00
-2.340572796713751913e+01,-3.112925831400507715e+00
-2.455887185208538170e+01,9.176568369457436702e+00
-2.631139649496088850e+01,-4.205573502903868999e+00
-3.102980056885774829e+01,-3.760027045715826688e+00
-2.724542894809177085e+01,-2.131714566671143896e+00
-3.102978030364015183e+01,9.468520972524776980e+00
-2.571429527194493758e+01,-5.774372784117336899e+00
-3.253970615870110805e+01,-8.424801005937361253e+00
-3.202393045550572737e+01,-8.295007675086845111e+00
-2.381831279928639233e+01,-5.440425919217660500e+00
-2.930978159295480978e+01,-7.151266183402724685e+00
-2.039696107087726773e+01,-4.129981548461346463e+00
-3.284843101581572000e+01,-6.411889488207832777e+00
-3.317547935950489091e+01,-1.133214250765305797e+00
-2.669997759229636003e+01,-4.303369920254411340e+00
-2.907510872078657727e+01,9.155732226816567509e-01
-2.914661654768843135e+01,1.899426051083871059e+01
-2.928230391986723191e+01,1.376878538809164665e+00
-3.507220423713403079e+01,-7.283826787128317548e+00
-2.239346678625835807e+01,-4.966772724159921104e+00
-2.732685994442542210e+01,8.189405675611276081e+00
-2.282433783067941846e+01,3.424405228079032693e+00
-2.909173676177667289e+01,5.586636293918163965e+00
-3.666206883728561650e+01,-5.729236832265539370e+00
-3.058644572504170966e+01,-5.591272642452806529e+00
-2.150483497971444180e+01,-2.224900914090652382e+00
-2.861040458056185543e+01,-4.723276894499664813e+00
-2.747319827395158143e+01,-4.555312475613354728e+00
-2.711277148380533930e+01,6.172990665185875553e-02
-2.425780833361566025e+01,-5.286812892881470383e+00
-2.805282240814257477e+01,-4.281519070207776001e-01
-2.503012817710104798e+01,2.733318011024716832e+00
-2.956944690693463329e+01,-7.453594198809011750e+00
-3.071570346171033705e+01,-3.636618655435147396e+00
-2.333744161611149792e+01,-3.215514820622473735e+00
-3.199304130102585830e+01,-6.069972700058784199e+00
-2.727429443742691362e+01,3.510446227683999137e-02
-2.667328118850754848e+01,4.884510859802514426e-01
-2.399079539331570388e+01,-1.147653671627876015e+00
-2.502013770346028210e+01,-3.235128167398820587e+00
-2.472289171134774932e+01,-5.383664878287991229e+00
-3.193208030381253693e+01,-5.933695924377880182e+00
-2.868986472462868775e+01,-2.631228644523099902e+00
-2.182270657021436833e+01,-1.881900522371225681e-01
-2.244683639752572191e+01,-2.682678029233443784e+00
-3.410355998131507960e+01,3.514899938748202057e+00
-3.001743071347533487e+01,-7.445156533981700520e+00
